source,target,type,weight,line
app.errors.infrastructure,app.llm.providers.gemini.__init__,calls,1,68
app.errors.infrastructure,app.llm.providers.openai.__init__,calls,1,68
app.errors.infrastructure,app.llm.providers.openrouter.__init__,calls,1,68
app.errors.infrastructure,app.llm.router.__init__,calls,1,68
app.errors.infrastructure,app.logging_http.__init__,calls,1,68
app.errors.infrastructure,app.lua_scripts.__init__,calls,1,68
app.errors.infrastructure,app.routers.analytics.__init__,calls,1,68
app.errors.infrastructure,app.services.bible_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.blueprint_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.claude_client.__init__,calls,1,68
app.errors.infrastructure,app.services.claude_md_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.claude_types.__init__,calls,1,68
app.errors.infrastructure,app.services.config_client.__init__,calls,1,68
app.errors.infrastructure,app.services.context7_client.__init__,calls,1,68
app.errors.infrastructure,app.services.context_manager.__init__,calls,1,68
app.errors.infrastructure,app.services.context_prioritizer.__init__,calls,1,68
app.errors.infrastructure,app.services.course_metadata_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.database.__init__,calls,1,68
app.errors.infrastructure,app.services.gemini_client.__init__,calls,1,68
app.errors.infrastructure,app.services.generation_logger.__init__,calls,1,68
app.errors.infrastructure,app.services.idea_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.incremental_module_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.intent_classifier.__init__,calls,1,68
app.errors.infrastructure,app.services.interview_service.__init__,calls,1,68
app.errors.infrastructure,app.services.knowledge_processor.__init__,calls,1,68
app.errors.infrastructure,app.services.learning_path_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.link_mapper.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.adaptive_plan_service.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.brainstorm_service.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.brainstorm_validation.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.content_refinement.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.mcp_service.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.policy_validation.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.proposal_generation.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.proposal_validation.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.providers.anthropic.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.providers.gemini.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.providers.openai.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.resource_service.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.suggestion_service.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.tracked.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.validation_service.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.variant_refinement.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.variant_structure_generation.__init__,calls,1,68
app.errors.infrastructure,app.services.llm.variant_suggestion.__init__,calls,1,68
app.errors.infrastructure,app.services.llm_pricing.__init__,calls,1,68
app.errors.infrastructure,app.services.llm_tracker.__init__,calls,1,68
app.errors.infrastructure,app.services.materials_service.__init__,calls,1,68
app.errors.infrastructure,app.services.module_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.module_regenerator.__init__,calls,1,68
app.errors.infrastructure,app.services.module_template_service.__init__,calls,1,68
app.errors.infrastructure,app.services.narration_service.__init__,calls,1,68
app.errors.infrastructure,app.services.node_context_builder.__init__,calls,1,68
app.errors.infrastructure,app.services.node_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.npm_registry_client.__init__,calls,1,68
app.errors.infrastructure,app.services.outline_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.pedagogical_prompt_loader.__init__,calls,1,68
app.errors.infrastructure,app.services.progress_emitter.__init__,calls,1,68
app.errors.infrastructure,app.services.project_cost_aggregator.__init__,calls,1,68
app.errors.infrastructure,app.services.project_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.prompt_builders.__init__,calls,1,68
app.errors.infrastructure,app.services.prompt_compressor.__init__,calls,1,68
app.errors.infrastructure,app.services.qa_audit.exercise_fixer.__init__,calls,1,68
app.errors.infrastructure,app.services.qa_audit.service.__init__,calls,1,68
app.errors.infrastructure,app.services.quality_validator.__init__,calls,1,68
app.errors.infrastructure,app.services.r2_client.__init__,calls,1,68
app.errors.infrastructure,app.services.r2_storage.__init__,calls,1,68
app.errors.infrastructure,app.services.rate_limiter.__init__,calls,1,68
app.errors.infrastructure,app.services.redis_client.__init__,calls,1,68
app.errors.infrastructure,app.services.relationship_detector.__init__,calls,1,68
app.errors.infrastructure,app.services.relationship_service.__init__,calls,1,68
app.errors.infrastructure,app.services.repositories.base.__init__,calls,1,68
app.errors.infrastructure,app.services.session_cleanup_service.__init__,calls,1,68
app.errors.infrastructure,app.services.skill_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.spark_course_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.streaming.__init__,calls,1,68
app.errors.infrastructure,app.services.study.compaction_engine.__init__,calls,1,68
app.errors.infrastructure,app.services.study.context_manager.__init__,calls,1,68
app.errors.infrastructure,app.services.study.message_processor.__init__,calls,1,68
app.errors.infrastructure,app.services.study.stream_metadata_store.__init__,calls,1,68
app.errors.infrastructure,app.services.study.study_course_service.__init__,calls,1,68
app.errors.infrastructure,app.services.study.token_budget.__init__,calls,1,68
app.errors.infrastructure,app.services.study.tool_stream_handler.__init__,calls,1,68
app.errors.infrastructure,app.services.subject_knowledge_provider.__init__,calls,1,68
app.errors.infrastructure,app.services.token_estimator.__init__,calls,1,68
app.errors.infrastructure,app.services.topic_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.tracked_anthropic.__init__,calls,1,68
app.errors.infrastructure,app.services.v1.enrichment_service.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.bible_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.context_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.domain_classifier.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.knowledge_graph_extractor.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.lesson_generation_runner.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.lesson_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.lesson_reviewer.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.pipeline_orchestrator.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.pipeline_state_machine.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.plan_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.plan_reviewer.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.tech_knowledge_provider.__init__,calls,1,68
app.errors.infrastructure,app.services.v3.wave_orchestrator.__init__,calls,1,68
app.errors.infrastructure,app.services.video.script_generator.__init__,calls,1,68
app.errors.infrastructure,app.services.video_prompt_generator.__init__,calls,1,68
app.errors.infrastructure,app.skills.effects.__init__,calls,1,68
app.errors.infrastructure,app.skills.executor.__init__,calls,1,68
app.errors.infrastructure,app.skills.registry.__init__,calls,1,68
app.errors.infrastructure,app.skills.runtime.__init__,calls,1,68
app.errors.infrastructure,app.skills.selector.__init__,calls,1,68
app.errors.llm,app.agents.base.__init__,calls,1,35
app.errors.llm,app.agents.pipeline.__init__,calls,1,35
app.errors.llm,app.config.__init__,calls,1,35
app.errors.llm,app.dependencies.llm_context.__init__,calls,1,35
app.errors.llm,app.errors.base.__init__,calls,1,35
app.errors.llm,app.errors.infrastructure.__init__,calls,1,35
app.errors.llm,app.errors.llm.AnthropicAPIError,defines,1,216
app.errors.llm,app.errors.llm.AnthropicRateLimitError,defines,1,223
app.errors.llm,app.errors.llm.AuthenticationError,defines,1,66
app.errors.llm,app.errors.llm.ClaudeAPIError,defines,1,158
app.errors.llm,app.errors.llm.ClaudeRateLimitError,defines,1,165
app.errors.llm,app.errors.llm.ClaudeValidationError,defines,1,172
app.errors.llm,app.errors.llm.ContextLengthError,defines,1,75
app.errors.llm,app.errors.llm.GeminiAPIError,defines,1,179
app.errors.llm,app.errors.llm.GeminiImageGenerationError,defines,1,200
app.errors.llm,app.errors.llm.GeminiRateLimitError,defines,1,186
app.errors.llm,app.errors.llm.GeminiValidationError,defines,1,193
app.errors.llm,app.errors.llm.LLMError,defines,1,10
app.errors.llm,app.errors.llm.OpenAIAPIError,defines,1,209
app.errors.llm,app.errors.llm.ProviderError,defines,1,16
app.errors.llm,app.errors.llm.ProviderUnavailableError,defines,1,84
app.errors.llm,app.errors.llm.RateLimitError,defines,1,41
app.errors.llm,app.errors.llm.TruncatedResponseError,defines,1,126
app.errors.llm,app.errors.llm.ValidationError,defines,1,57
app.errors.llm,app.errors.llm.__init__,defines,2,26
app.errors.llm,app.errors.service.__init__,calls,1,35
app.errors.llm,app.jobs.generate_course_job.__init__,calls,1,35
app.errors.llm,app.jobs.regenerate_module_job.__init__,calls,1,35
app.errors.llm,app.llm.adapter.__init__,calls,1,35
app.errors.llm,app.llm.experiment.__init__,calls,1,35
app.errors.llm,app.llm.fallback.__init__,calls,1,35
app.errors.llm,app.llm.gateway.__init__,calls,1,35
app.errors.llm,app.llm.providers.claude.__init__,calls,1,35
app.errors.llm,app.llm.providers.gemini.__init__,calls,1,35
app.errors.llm,app.llm.providers.openai.__init__,calls,1,35
app.errors.llm,app.llm.providers.openrouter.__init__,calls,1,35
app.errors.llm,app.llm.router.__init__,calls,1,35
app.errors.llm,app.logging_http.__init__,calls,1,35
app.errors.llm,app.lua_scripts.__init__,calls,1,35
app.errors.llm,app.routers.analytics.__init__,calls,1,35
app.errors.llm,app.services.bible_generator.__init__,calls,1,35
app.errors.llm,app.services.blueprint_generator.__init__,calls,1,35
app.errors.llm,app.services.claude_client.__init__,calls,1,35
app.errors.llm,app.services.claude_md_generator.__init__,calls,1,35
app.errors.llm,app.services.claude_types.__init__,calls,1,35
app.errors.llm,app.services.config_client.__init__,calls,1,35
app.errors.llm,app.services.context7_client.__init__,calls,1,35
app.errors.llm,app.services.context_manager.__init__,calls,1,35
app.errors.llm,app.services.context_prioritizer.__init__,calls,1,35
app.errors.llm,app.services.course_metadata_extractor.__init__,calls,1,35
app.errors.llm,app.services.database.__init__,calls,1,35
app.errors.llm,app.services.gemini_client.__init__,calls,1,35
app.errors.llm,app.services.generation_logger.__init__,calls,1,35
app.errors.llm,app.services.idea_extractor.__init__,calls,1,35
app.errors.llm,app.services.incremental_module_generator.__init__,calls,1,35
app.errors.llm,app.services.intent_classifier.__init__,calls,1,35
app.errors.llm,app.services.interview_service.__init__,calls,1,35
app.errors.llm,app.services.knowledge_processor.__init__,calls,1,35
app.errors.llm,app.services.learning_path_generator.__init__,calls,1,35
app.errors.llm,app.services.link_mapper.__init__,calls,1,35
app.errors.llm,app.services.llm.adaptive_plan_service.__init__,calls,1,35
app.errors.llm,app.services.llm.brainstorm_service.__init__,calls,1,35
app.errors.llm,app.services.llm.brainstorm_validation.__init__,calls,1,35
app.errors.llm,app.services.llm.content_refinement.__init__,calls,1,35
app.errors.llm,app.services.llm.mcp_service.__init__,calls,1,35
app.errors.llm,app.services.llm.policy_validation.__init__,calls,1,35
app.errors.llm,app.services.llm.proposal_generation.__init__,calls,1,35
app.errors.llm,app.services.llm.proposal_validation.__init__,calls,1,35
app.errors.llm,app.services.llm.providers.anthropic.__init__,calls,1,35
app.errors.llm,app.services.llm.providers.gemini.__init__,calls,1,35
app.errors.llm,app.services.llm.providers.openai.__init__,calls,1,35
app.errors.llm,app.services.llm.resource_service.__init__,calls,1,35
app.errors.llm,app.services.llm.suggestion_service.__init__,calls,1,35
app.errors.llm,app.services.llm.tracked.__init__,calls,1,35
app.errors.llm,app.services.llm.validation_service.__init__,calls,1,35
app.errors.llm,app.services.llm.variant_refinement.__init__,calls,1,35
app.errors.llm,app.services.llm.variant_structure_generation.__init__,calls,1,35
app.errors.llm,app.services.llm.variant_suggestion.__init__,calls,1,35
app.errors.llm,app.services.llm_pricing.__init__,calls,1,35
app.errors.llm,app.services.llm_tracker.__init__,calls,1,35
app.errors.llm,app.services.materials_service.__init__,calls,1,35
app.errors.llm,app.services.module_generator.__init__,calls,1,35
app.errors.llm,app.services.module_regenerator.__init__,calls,1,35
app.errors.llm,app.services.module_template_service.__init__,calls,1,35
app.errors.llm,app.services.narration_service.__init__,calls,1,35
